playerID,lgID,tmID,firstName,lastName,year,GP,W,L,T_OL,SHO,GA,SA,height,weight,birthCountry
landobr01,WHA,NEW,Bruce,Landon,1976,23,8,8,1,1,59,570,70,175,Canada
langksc01,NHL,WIN,Scott,Langkow,1995,1,0,0,0,0,0,2,71,190,Canada
langksc01,NHL,PHO,Scott,Langkow,1997,3,0,1,1,0,10,60,71,190,Canada
langksc01,NHL,PHO,Scott,Langkow,1998,1,0,0,0,0,3,17,71,190,Canada
langksc01,NHL,ATL,Scott,Langkow,1999,15,3,11,0,0,55,395,71,190,Canada
langos01,NHA,OT1,Ossie,Lang,1916,1,1,0,0,0,5,NA,NA,NA,NA
lapoino01,WHA,CIN,Normand,Lapointe,1975,12,4,6,0,0,55,377,74,175,Canada
lapoino01,WHA,CIN,Normand,Lapointe,1976,52,21,25,2,2,175,1437,74,175,Canada
lapoino01,WHA,CIN,Normand,Lapointe,1977,13,5,6,1,0,50,345,74,175,Canada
laroc01,NHA,LES,NA,Larochelle,1909,1,1,0,0,0,4,NA,NA,NA,NA
larocmi01,NHL,MTL,Michel,Larocque,1973,27,15,8,2,0,69,NA,70,200,Canada
larocmi01,NHL,MTL,Michel,Larocque,1974,25,17,5,3,3,74,NA,70,200,Canada
larocmi01,NHL,MTL,Michel,Larocque,1975,22,16,1,3,2,50,NA,70,200,Canada
larocmi01,NHL,MTL,Michel,Larocque,1976,26,19,2,4,4,53,NA,70,200,Canada
larocmi01,NHL,MTL,Michel,Larocque,1977,30,22,3,4,1,77,NA,70,200,Canada
larocmi01,NHL,MTL,Michel,Larocque,1978,34,22,7,4,3,94,NA,70,200,Canada
larocmi01,NHL,MTL,Michel,Larocque,1979,39,17,13,8,3,125,NA,70,200,Canada
larocmi01,NHL,MTL,Michel,Larocque,1980,28,16,9,3,1,82,NA,70,200,Canada
larocmi01,NHL,TOR,Michel,Larocque,1980,8,3,3,2,0,40,NA,70,200,Canada
larocmi01,NHL,TOR,Michel,Larocque,1981,50,10,24,8,0,207,NA,70,200,Canada
larocmi01,NHL,TOR,Michel,Larocque,1982,16,3,8,3,0,68,454,70,200,Canada
larocmi01,NHL,PHI,Michel,Larocque,1982,2,0,1,1,0,8,56,70,200,Canada
larocmi01,NHL,STL,Michel,Larocque,1983,5,0,5,0,0,31,164,70,200,Canada
larocmi02,NHL,CHI,Michel,Larocque,2000,3,0,2,0,0,9,59,71,200,Germany
larsscu01,WHA,WIJ,Curt,Larsson,1974,26,12,11,1,1,100,887,71,171,Sweden
larsscu01,WHA,WIJ,Curt,Larsson,1975,23,11,10,1,0,83,635,71,171,Sweden
larsscu01,WHA,WIJ,Curt,Larsson,1976,19,7,9,0,0,82,545,71,171,Sweden
lasakja01,NHL,NAS,Jan,Lasak,2001,3,0,3,0,0,13,104,73,200,Slovakia
lasakja01,NHL,NAS,Jan,Lasak,2002,3,0,1,0,0,5,39,73,200,Slovakia
laskoga01,NHL,LAK,Gary,Laskowski,1982,46,15,20,4,0,173,1212,73,175,Canada
laskoga01,NHL,LAK,Gary,Laskowski,1983,13,4,7,1,0,55,321,73,175,Canada
lawsona01,NHL,NYI,Nathan,Lawson,2010,10,1,4,2,0,26,243,74,191,Canada
laxtogo01,NHL,PIT,Gord,Laxton,1975,8,3,4,0,0,31,NA,70,195,Canada
laxtogo01,NHL,PIT,Gord,Laxton,1976,6,1,3,0,0,26,NA,70,195,Canada
laxtogo01,NHL,PIT,Gord,Laxton,1977,2,0,1,0,0,9,NA,70,195,Canada
laxtogo01,NHL,PIT,Gord,Laxton,1978,1,0,1,0,0,8,NA,70,195,Canada
leblaal01,NHA,MOW,Alex,Leblanc,1913,4,2,1,0,0,17,NA,NA,NA,NA
leblara01,NHL,CHI,Ray,LeBlanc,1991,1,1,0,0,0,1,22,70,170,USA
leclapa01,NHL,CBS,Pascal,Leclaire,2003,2,0,2,0,0,7,69,74,200,Canada
leclapa01,NHL,CBS,Pascal,Leclaire,2005,33,11,15,3,0,97,1084,74,200,Canada
leclapa01,NHL,CBS,Pascal,Leclaire,2006,24,6,15,2,1,65,629,74,200,Canada
leclapa01,NHL,CBS,Pascal,Leclaire,2007,54,24,17,6,9,112,1379,74,200,Canada
leclapa01,NHL,CBS,Pascal,Leclaire,2008,12,4,6,1,0,43,324,74,200,Canada
leclapa01,NHL,OTT,Pascal,Leclaire,2009,34,12,14,2,0,93,822,74,200,Canada
leclapa01,NHL,OTT,Pascal,Leclaire,2010,14,4,7,1,0,36,391,74,200,Canada
leducal01,NHL,MTL,Albert,Leduc,1931,1,0,0,0,0,1,NA,69,180,Canada
legacma01,NHL,LAK,Manny,Legace,1998,17,2,9,2,0,39,439,69,204,Canada
legacma01,NHL,DET,Manny,Legace,1999,4,4,0,0,0,11,117,69,204,Canada
legacma01,NHL,DET,Manny,Legace,2000,39,24,5,5,2,73,909,69,204,Canada
legacma01,NHL,DET,Manny,Legace,2001,20,10,6,2,1,45,503,69,204,Canada
legacma01,NHL,DET,Manny,Legace,2002,25,14,5,4,0,51,681,69,204,Canada
legacma01,NHL,DET,Manny,Legace,2003,41,23,10,5,3,82,1019,69,204,Canada
legacma01,NHL,DET,Manny,Legace,2005,51,37,8,3,7,106,1244,69,204,Canada
legacma01,NHL,STL,Manny,Legace,2006,45,23,15,5,5,109,1177,69,204,Canada
legacma01,NHL,STL,Manny,Legace,2007,66,27,25,8,5,147,1648,69,204,Canada
legacma01,NHL,STL,Manny,Legace,2008,29,13,9,2,0,77,669,69,204,Canada
legacma01,NHL,CAR,Manny,Legace,2009,28,10,7,5,1,69,745,69,204,Canada
legricl01,NHL,DET,Claude,Legris,1980,3,0,1,0,0,4,NA,69,160,Canada
legricl01,NHL,DET,Claude,Legris,1981,1,0,0,1,0,0,NA,69,160,Canada
lehmahu01,PCHA,NWR,Hugh,Lehman,1911,15,9,6,0,0,77,NA,68,168,Canada
lehmahu01,PCHA,NWR,Hugh,Lehman,1912,12,4,8,0,0,51,NA,68,168,Canada
lehmahu01,PCHA,NWR,Hugh,Lehman,1913,16,7,9,0,0,81,NA,68,168,Canada
lehmahu01,PCHA,VML,Hugh,Lehman,1914,17,13,4,0,1,71,NA,68,168,Canada
lehmahu01,PCHA,VML,Hugh,Lehman,1915,18,9,9,0,0,69,NA,68,168,Canada
lehmahu01,PCHA,VML,Hugh,Lehman,1916,23,14,9,0,0,124,NA,68,168,Canada
lehmahu01,PCHA,VML,Hugh,Lehman,1917,18,9,9,0,1,60,NA,68,168,Canada
lehmahu01,PCHA,VML,Hugh,Lehman,1918,20,12,8,0,1,55,NA,68,168,Canada
lehmahu01,PCHA,VML,Hugh,Lehman,1919,22,11,11,0,1,65,NA,68,168,Canada
lehmahu01,PCHA,VML,Hugh,Lehman,1920,24,13,11,0,3,79,NA,68,168,Canada
lehmahu01,PCHA,VML,Hugh,Lehman,1921,22,12,10,0,4,62,NA,68,168,Canada
lehmahu01,PCHA,VAM,Hugh,Lehman,1922,25,16,8,1,4,61,NA,68,168,Canada
lehmahu01,PCHA,VAM,Hugh,Lehman,1923,30,13,16,1,1,80,NA,68,168,Canada
lehmahu01,WCHL,VMR,Hugh,Lehman,1924,11,7,4,0,0,30,NA,68,168,Canada
lehmahu01,WCHL,VMR,Hugh,Lehman,1925,30,10,18,2,3,90,NA,68,168,Canada
lehmahu01,NHL,CHI,Hugh,Lehman,1926,44,19,22,3,5,116,NA,68,168,Canada
lehmahu01,NHL,CHI,Hugh,Lehman,1927,4,1,2,1,1,20,NA,68,168,Canada
lehnero01,NHL,OTT,Robin,Lehner,2010,8,1,4,0,0,20,178,75,220,Sweden
lehnero01,NHL,OTT,Robin,Lehner,2011,5,3,2,0,1,10,154,75,220,Sweden
lehtoka01,NHL,ATL,Kari,Lehtonen,2003,4,4,0,0,1,5,106,76,205,Finland
lehtoka01,NHL,ATL,Kari,Lehtonen,2005,38,20,15,0,2,106,1123,76,205,Finland
lehtoka01,NHL,ATL,Kari,Lehtonen,2006,68,34,24,9,4,183,2075,76,205,Finland
lehtoka01,NHL,ATL,Kari,Lehtonen,2007,48,17,22,5,4,131,1560,76,205,Finland
lehtoka01,NHL,ATL,Kari,Lehtonen,2008,46,19,22,3,3,134,1498,76,205,Finland
lehtoka01,NHL,DAL,Kari,Lehtonen,2009,12,6,4,0,0,31,350,76,205,Finland
lehtoka01,NHL,DAL,Kari,Lehtonen,2010,69,34,24,11,3,175,2043,76,205,Finland
lehtoka01,NHL,DAL,Kari,Lehtonen,2011,59,32,22,4,4,136,1739,76,205,Finland
leighmi01,NHL,CHI,Michael,Leighton,2002,8,2,3,2,1,21,241,75,186,Canada
leighmi01,NHL,CHI,Michael,Leighton,2003,34,6,18,8,2,99,987,75,186,Canada
leighmi01,NHL,NAS,Michael,Leighton,2006,1,0,0,0,0,2,10,75,186,Canada
leighmi01,NHL,PHI,Michael,Leighton,2006,4,2,2,0,0,12,102,75,186,Canada
leighmi01,NHL,CAR,Michael,Leighton,2007,3,1,1,0,0,7,68,75,186,Canada
leighmi01,NHL,CAR,Michael,Leighton,2008,19,6,7,2,0,50,507,75,186,Canada
leighmi01,NHL,CAR,Michael,Leighton,2009,7,1,4,0,0,25,164,75,186,Canada
leighmi01,NHL,PHI,Michael,Leighton,2009,27,16,5,2,1,60,735,75,186,Canada
leighmi01,NHL,PHI,Michael,Leighton,2010,1,1,0,0,0,4,36,75,186,Canada
lemelja01,WHA,QUN,Jacques,Lemelin,1972,9,3,4,0,0,29,199,70,165,Canada
lemelre01,NHL,ATF,Reggie,Lemelin,1978,18,8,8,1,0,55,NA,71,170,Canada
lemelre01,NHL,ATF,Reggie,Lemelin,1979,3,0,2,0,0,15,NA,71,170,Canada
lemelre01,NHL,CAL,Reggie,Lemelin,1980,29,14,6,7,2,88,NA,71,170,Canada
lemelre01,NHL,CAL,Reggie,Lemelin,1981,34,10,15,6,0,135,NA,71,170,Canada
lemelre01,NHL,CAL,Reggie,Lemelin,1982,39,16,12,8,0,133,1192,71,170,Canada
lemelre01,NHL,CAL,Reggie,Lemelin,1983,51,21,12,9,0,150,1405,71,170,Canada
lemelre01,NHL,CAL,Reggie,Lemelin,1984,56,30,12,10,1,183,1638,71,170,Canada
lemelre01,NHL,CAL,Reggie,Lemelin,1985,60,29,24,4,1,229,1787,71,170,Canada
lemelre01,NHL,CAL,Reggie,Lemelin,1986,34,16,9,1,2,94,825,71,170,Canada
lemelre01,NHL,BOS,Reggie,Lemelin,1987,49,24,17,6,3,138,1244,71,170,Canada
lemelre01,NHL,BOS,Reggie,Lemelin,1988,40,19,15,6,0,120,1061,71,170,Canada
lemelre01,NHL,BOS,Reggie,Lemelin,1989,43,22,15,2,2,108,1002,71,170,Canada
lemelre01,NHL,BOS,Reggie,Lemelin,1990,33,17,10,3,1,111,841,71,170,Canada
lemelre01,NHL,BOS,Reggie,Lemelin,1991,8,5,1,0,0,23,210,71,170,Canada
lemelre01,NHL,BOS,Reggie,Lemelin,1992,10,5,4,0,0,31,225,71,170,Canada
lenarmi01,NHL,HAR,Mike,Lenarduzzi,1992,3,1,1,1,0,9,87,73,165,Canada
lenarmi01,NHL,HAR,Mike,Lenarduzzi,1993,1,0,0,0,0,1,12,73,165,Canada
lenevda01,NHL,PHO,David,LeNeveu,2005,15,3,8,2,0,44,386,73,187,Canada
lenevda01,NHL,PHO,David,LeNeveu,2006,6,2,1,0,0,15,142,73,187,Canada
lenevda01,NHL,CBS,David,LeNeveu,2010,1,0,0,0,0,2,12,73,187,Canada
lessama01,NHL,LAK,Mario,Lessard,1978,49,23,15,10,4,148,NA,69,190,Canada
lessama01,NHL,LAK,Mario,Lessard,1979,50,18,22,7,0,185,NA,69,190,Canada
lessama01,NHL,LAK,Mario,Lessard,1980,64,35,18,11,2,203,NA,69,190,Canada
lessama01,NHL,LAK,Mario,Lessard,1981,52,13,28,8,2,213,NA,69,190,Canada
lessama01,NHL,LAK,Mario,Lessard,1982,19,3,10,2,1,68,432,69,190,Canada
lessama01,NHL,LAK,Mario,Lessard,1983,6,0,4,1,0,26,160,69,190,Canada
lesuepe01,NHA,OT1,Percy,LeSueur,1909,12,9,3,0,0,66,NA,67,150,Canada
lesuepe01,NHA,OT1,Percy,LeSueur,1910,16,13,3,0,1,69,NA,67,150,Canada
lesuepe01,NHA,OT1,Percy,LeSueur,1911,18,9,9,0,0,91,NA,67,150,Canada
lesuepe01,NHA,OT1,Percy,LeSueur,1912,18,7,10,0,0,70,NA,67,150,Canada
lesuepe01,NHA,OT1,Percy,LeSueur,1913,13,6,6,0,1,42,NA,67,150,Canada
lesuepe01,NHA,TOO,Percy,LeSueur,1914,20,7,13,0,0,96,NA,67,150,Canada
lesuepe01,NHA,TBS,Percy,LeSueur,1915,23,9,13,1,1,92,NA,67,150,Canada
levaslo01,WHA,MFS,Jean-Louis,Levasseur,1975,4,2,1,0,0,10,87,70,160,Canada
levaslo01,WHA,MF2,Jean-Louis,Levasseur,1976,30,15,11,2,2,78,974,70,160,Canada
levaslo01,WHA,EDO,Jean-Louis,Levasseur,1976,21,6,12,3,0,88,658,70,160,Canada
levaslo01,WHA,NEW,Jean-Louis,Levasseur,1977,27,14,11,2,3,91,796,70,160,Canada
levaslo01,WHA,QUN,Jean-Louis,Levasseur,1978,3,0,1,1,0,14,85,70,160,Canada
levaslo01,NHL,MNS,Jean-Louis,Levasseur,1979,1,0,1,0,0,7,NA,70,160,Canada
levinal01,NHL,TOR,Alex,Levinsky,1931,1,0,0,0,0,1,NA,70,184,USA
lindban01,NHL,NAS,Anders,Lindback,2010,22,11,5,2,2,49,576,78,205,Sweden
lindban01,NHL,NAS,Anders,Lindback,2011,16,5,8,0,0,32,364,78,205,Sweden
lindbpe01,NHL,PHI,Pelle,Lindbergh,1981,8,2,4,2,0,35,NA,69,165,Sweden
lindbpe01,NHL,PHI,Pelle,Lindbergh,1982,40,23,13,3,3,116,1060,69,165,Sweden
lindbpe01,NHL,PHI,Pelle,Lindbergh,1983,36,16,13,3,1,135,966,69,165,Sweden
lindbpe01,NHL,PHI,Pelle,Lindbergh,1984,65,40,17,7,2,194,1929,69,165,Sweden
lindbpe01,NHL,PHI,Pelle,Lindbergh,1985,8,6,2,0,1,23,199,69,165,Sweden
lindsbe01,NHA,REN,Bert,Lindsay,1909,12,8,3,1,0,54,NA,67,160,Canada
lindsbe01,NHA,REN,Bert,Lindsay,1910,16,8,8,0,0,101,NA,67,160,Canada
lindsbe01,PCHA,VA1,Bert,Lindsay,1911,16,7,9,0,0,90,NA,67,160,Canada
lindsbe01,PCHA,VA1,Bert,Lindsay,1912,15,10,5,0,1,56,NA,67,160,Canada
lindsbe01,PCHA,VA1,Bert,Lindsay,1913,16,10,6,0,0,80,NA,67,160,Canada
lindsbe01,PCHA,VA1,Bert,Lindsay,1914,17,4,13,0,0,116,NA,67,160,Canada
lindsbe01,NHA,MOW,Bert,Lindsay,1915,23,10,13,0,1,110,NA,67,160,Canada
lindsbe01,NHA,MOW,Bert,Lindsay,1916,15,4,11,0,0,96,NA,67,160,Canada
lindsbe01,NHL,MTW,Bert,Lindsay,1917,4,1,3,0,0,35,NA,67,160,Canada
lindsbe01,NHL,TOA,Bert,Lindsay,1918,16,5,11,0,0,83,NA,67,160,Canada
littlne01,NHL,PHI,Neil,Little,2001,1,0,1,0,0,4,29,73,193,Canada
littlne01,NHL,PHI,Neil,Little,2003,1,0,1,0,0,2,8,73,193,Canada
littmda01,NHL,BUF,David,Littman,1990,1,0,0,0,0,3,18,72,183,USA
littmda01,NHL,BUF,David,Littman,1991,1,0,1,0,0,4,29,72,183,USA
littmda01,NHL,TBL,David,Littman,1992,1,0,1,0,0,7,21,72,183,USA
liutmi01,WHA,CIN,Mike,Liut,1977,27,8,12,0,0,86,663,74,195,Canada
liutmi01,WHA,CIN,Mike,Liut,1978,54,23,27,4,3,184,1556,74,195,Canada
liutmi01,NHL,STL,Mike,Liut,1979,64,32,23,9,2,194,NA,74,195,Canada
liutmi01,NHL,STL,Mike,Liut,1980,61,33,14,13,1,199,NA,74,195,Canada
liutmi01,NHL,STL,Mike,Liut,1981,64,28,28,7,2,250,NA,74,195,Canada
liutmi01,NHL,STL,Mike,Liut,1982,68,21,27,13,1,235,1919,74,195,Canada
liutmi01,NHL,STL,Mike,Liut,1983,58,25,29,4,3,197,1697,74,195,Canada
liutmi01,NHL,STL,Mike,Liut,1984,32,12,12,6,1,119,992,74,195,Canada
liutmi01,NHL,HAR,Mike,Liut,1984,13,5,7,1,1,38,419,74,195,Canada
liutmi01,NHL,HAR,Mike,Liut,1985,57,27,23,4,2,198,1574,74,195,Canada
liutmi01,NHL,HAR,Mike,Liut,1986,59,31,22,5,4,187,1625,74,195,Canada
liutmi01,NHL,HAR,Mike,Liut,1987,60,25,28,5,2,187,1620,74,195,Canada
liutmi01,NHL,HAR,Mike,Liut,1988,35,13,19,1,1,142,1027,74,195,Canada
liutmi01,NHL,HAR,Mike,Liut,1989,29,15,12,1,3,74,745,74,195,Canada
liutmi01,NHL,WAS,Mike,Liut,1989,8,4,4,0,1,17,217,74,195,Canada
liutmi01,NHL,WAS,Mike,Liut,1990,35,13,16,3,0,114,786,74,195,Canada
liutmi01,NHL,WAS,Mike,Liut,1991,21,10,7,2,1,70,558,74,195,Canada
lockeke01,NHL,VAN,Ken,Lockett,1974,25,6,7,1,2,48,NA,72,160,Canada
lockeke01,NHL,VAN,Ken,Lockett,1975,30,7,8,7,0,83,NA,72,160,Canada
lockeke01,WHA,SDM,Ken,Lockett,1976,45,18,19,1,1,148,1144,72,160,Canada
lockhho01,NHA,TOB,Howard,Lockhart,1916,12,7,5,0,1,69,NA,68,180,Canada
lockhho01,NHL,TRS,Howard,Lockhart,1919,7,4,2,0,0,25,NA,68,180,Canada
lockhho01,NHL,QUB,Howard,Lockhart,1919,1,0,1,0,0,11,NA,68,180,Canada
lockhho01,NHL,HAM,Howard,Lockhart,1920,24,6,18,0,1,132,NA,68,180,Canada
lockhho01,NHL,HAM,Howard,Lockhart,1921,24,6,17,0,0,103,NA,68,180,Canada
lockhho01,NHL,TRS,Howard,Lockhart,1923,1,0,1,0,0,5,NA,68,180,Canada
lockhho01,NHL,BOS,Howard,Lockhart,1924,2,0,2,0,0,11,NA,68,180,Canada
loprepe01,NHL,MNS,Pete,LoPresti,1974,35,9,20,3,1,137,NA,73,195,USA
loprepe01,NHL,MNS,Pete,LoPresti,1975,34,7,22,1,1,123,NA,73,195,USA
loprepe01,NHL,MNS,Pete,LoPresti,1976,44,13,20,10,1,156,NA,73,195,USA
loprepe01,NHL,MNS,Pete,LoPresti,1977,53,12,35,6,2,216,NA,73,195,USA
loprepe01,NHL,MNS,Pete,LoPresti,1978,7,2,4,0,0,28,NA,73,195,USA
loprepe01,NHL,EDM,Pete,LoPresti,1980,2,0,1,0,0,8,NA,73,195,USA
lopresa01,NHL,CHI,Sam,LoPresti,1940,27,9,15,3,1,84,NA,71,200,USA
lopresa01,NHL,CHI,Sam,LoPresti,1941,47,21,23,3,3,152,NA,71,200,USA
lorenda01,NHL,NYI,Danny,Lorenz,1990,2,0,1,0,0,5,36,70,187,Canada
lorenda01,NHL,NYI,Danny,Lorenz,1991,2,0,2,0,0,10,60,70,187,Canada
lorenda01,NHL,NYI,Danny,Lorenz,1992,4,1,2,0,0,10,78,70,187,Canada
loustro01,NHL,WIN,Ron,Loustel,1980,1,0,1,0,0,10,NA,71,185,Canada
lowro01,NHL,TOR,Ron,Low,1972,42,12,24,4,1,152,NA,73,205,Canada
lowro01,NHL,WAS,Ron,Low,1974,48,8,36,2,1,235,NA,73,205,Canada
lowro01,NHL,WAS,Ron,Low,1975,43,6,31,2,0,208,NA,73,205,Canada
lowro01,NHL,WAS,Ron,Low,1976,54,16,27,5,0,188,NA,73,205,Canada
lowro01,NHL,DET,Ron,Low,1977,32,9,12,9,1,102,NA,73,205,Canada
lowro01,NHL,QUE,Ron,Low,1979,15,5,7,2,0,51,NA,73,205,Canada
lowro01,NHL,EDM,Ron,Low,1979,11,8,2,1,0,37,NA,73,205,Canada
lowro01,NHL,EDM,Ron,Low,1980,24,5,13,3,0,93,NA,73,205,Canada
lowro01,NHL,EDM,Ron,Low,1981,29,17,7,1,0,100,NA,73,205,Canada
lowro01,NHL,EDM,Ron,Low,1982,3,0,1,0,0,10,55,73,205,Canada
lowro01,NHL,NJD,Ron,Low,1982,11,2,7,1,0,41,344,73,205,Canada
lowro01,NHL,NJD,Ron,Low,1983,44,8,25,4,0,161,1133,73,205,Canada
lowro01,NHL,NJD,Ron,Low,1984,26,6,11,4,1,85,628,73,205,Canada
lozinla01,NHL,DET,Larry,Lozinski,1980,30,6,11,7,0,105,NA,71,175,Canada
lumleha01,NHL,NYR,Harry,Lumley,1943,1,0,0,0,0,0,NA,72,195,Canada
lumleha01,NHL,DET,Harry,Lumley,1943,2,0,2,0,0,13,NA,72,195,Canada
lumleha01,NHL,DET,Harry,Lumley,1944,37,24,10,3,1,119,NA,72,195,Canada
lumleha01,NHL,DET,Harry,Lumley,1945,50,20,20,10,2,159,NA,72,195,Canada
lumleha01,NHL,DET,Harry,Lumley,1946,52,22,20,10,3,159,NA,72,195,Canada
lumleha01,NHL,DET,Harry,Lumley,1947,60,30,18,12,7,147,NA,72,195,Canada
lumleha01,NHL,DET,Harry,Lumley,1948,60,34,19,7,6,145,NA,72,195,Canada
lumleha01,NHL,DET,Harry,Lumley,1949,63,33,16,14,7,148,NA,72,195,Canada
lumleha01,NHL,CHI,Harry,Lumley,1950,64,12,41,10,3,246,NA,72,195,Canada
lumleha01,NHL,CHI,Harry,Lumley,1951,70,17,44,9,2,241,NA,72,195,Canada
lumleha01,NHL,TOR,Harry,Lumley,1952,70,27,30,13,10,167,NA,72,195,Canada
lumleha01,NHL,TOR,Harry,Lumley,1953,69,32,24,13,13,128,NA,72,195,Canada
lumleha01,NHL,TOR,Harry,Lumley,1954,69,23,24,22,8,134,NA,72,195,Canada
lumleha01,NHL,TOR,Harry,Lumley,1955,59,21,28,10,3,159,NA,72,195,Canada
lumleha01,NHL,BOS,Harry,Lumley,1957,24,11,10,3,3,71,NA,72,195,Canada
lumleha01,NHL,BOS,Harry,Lumley,1958,11,8,2,1,1,27,NA,72,195,Canada
lumleha01,NHL,BOS,Harry,Lumley,1959,42,16,21,5,2,147,NA,72,195,Canada
lundqhe01,NHL,NYR,Henrik,Lundqvist,2005,53,30,12,9,2,116,1485,73,195,Sweden
lundqhe01,NHL,NYR,Henrik,Lundqvist,2006,70,37,22,8,5,160,1927,73,195,Sweden
lundqhe01,NHL,NYR,Henrik,Lundqvist,2007,72,37,24,10,10,160,1823,73,195,Sweden
lundqhe01,NHL,NYR,Henrik,Lundqvist,2008,70,38,25,7,3,168,2007,73,195,Sweden
lundqhe01,NHL,NYR,Henrik,Lundqvist,2009,73,35,27,10,4,167,2109,73,195,Sweden
lundqhe01,NHL,NYR,Henrik,Lundqvist,2010,68,36,27,5,11,152,1965,73,195,Sweden
lundqhe01,NHL,NYR,Henrik,Lundqvist,2011,62,39,18,5,8,123,1753,73,195,Sweden
luongro01,NHL,NYI,Roberto,Luongo,1999,24,7,14,1,1,70,730,75,205,Canada
luongro01,NHL,FLO,Roberto,Luongo,2000,47,12,24,7,5,107,1333,75,205,Canada
luongro01,NHL,FLO,Roberto,Luongo,2001,58,16,33,4,4,140,1653,75,205,Canada
luongro01,NHL,FLO,Roberto,Luongo,2002,65,20,34,7,6,164,2011,75,205,Canada
luongro01,NHL,FLO,Roberto,Luongo,2003,72,25,33,14,7,172,2475,75,205,Canada
luongro01,NHL,FLO,Roberto,Luongo,2005,75,35,30,9,4,213,2488,75,205,Canada
luongro01,NHL,VAN,Roberto,Luongo,2006,76,47,22,6,5,171,2169,75,205,Canada
luongro01,NHL,VAN,Roberto,Luongo,2007,73,35,29,9,6,168,2029,75,205,Canada
luongro01,NHL,VAN,Roberto,Luongo,2008,54,33,13,7,9,124,1542,75,205,Canada
luongro01,NHL,VAN,Roberto,Luongo,2009,68,40,22,4,4,167,1915,75,205,Canada
luongro01,NHL,VAN,Roberto,Luongo,2010,60,38,15,7,4,126,1753,75,205,Canada
luongro01,NHL,VAN,Roberto,Luongo,2011,55,31,14,8,5,127,1577,75,205,Canada
macdojo01,NHL,DET,Joey,MacDonald,2006,8,1,5,1,0,27,211,72,197,Canada
macdojo01,NHL,BOS,Joey,MacDonald,2006,7,2,2,1,0,16,195,72,197,Canada
macdojo01,NHL,NYI,Joey,MacDonald,2007,2,0,1,1,0,6,73,72,197,Canada
macdojo01,NHL,NYI,Joey,MacDonald,2008,49,14,26,6,1,157,1584,72,197,Canada
macdojo01,NHL,TOR,Joey,MacDonald,2009,6,1,4,0,0,17,157,72,197,Canada
macdojo01,NHL,DET,Joey,MacDonald,2010,15,5,5,3,1,31,372,72,197,Canada
macdojo01,NHL,DET,Joey,MacDonald,2011,14,8,5,1,0,29,330,72,197,Canada
macindr01,NHL,VAN,Drew,MacIntyre,2007,2,0,1,0,0,3,22,74,185,Canada
macindr01,NHL,BUF,Drew,MacIntyre,2011,2,0,0,0,0,1,18,74,185,Canada
mackesh01,NHL,NJD,Shawn,MacKenzie,1982,4,0,1,0,0,15,68,70,175,Canada
madelda01,NHL,OTT,Darrin,Madeley,1992,2,0,2,0,0,10,44,71,170,Canada
madelda01,NHL,OTT,Darrin,Madeley,1993,32,3,18,5,0,115,868,71,170,Canada
madelda01,NHL,OTT,Darrin,Madeley,1994,5,1,3,0,0,15,147,71,170,Canada
malarcl01,NHL,QUE,Clint,Malarchuk,1981,2,0,1,1,0,14,NA,72,185,Canada
malarcl01,NHL,QUE,Clint,Malarchuk,1982,15,8,5,2,0,71,517,72,185,Canada
malarcl01,NHL,QUE,Clint,Malarchuk,1983,23,10,9,2,0,80,591,72,185,Canada
malarcl01,NHL,QUE,Clint,Malarchuk,1985,46,26,12,4,4,142,1358,72,185,Canada
malarcl01,NHL,QUE,Clint,Malarchuk,1986,54,18,26,9,1,175,1512,72,185,Canada
malarcl01,NHL,WAS,Clint,Malarchuk,1987,54,24,20,4,4,154,1340,72,185,Canada
malarcl01,NHL,WAS,Clint,Malarchuk,1988,42,16,18,7,1,141,1145,72,185,Canada
malarcl01,NHL,BUF,Clint,Malarchuk,1988,7,3,1,1,1,13,142,72,185,Canada
malarcl01,NHL,BUF,Clint,Malarchuk,1989,29,14,11,2,0,89,914,72,185,Canada
malarcl01,NHL,BUF,Clint,Malarchuk,1990,37,12,14,10,1,119,1090,72,185,Canada
malarcl01,NHL,BUF,Clint,Malarchuk,1991,29,10,13,3,0,102,903,72,185,Canada
manelge01,NHL,NYI,George,Maneluk,1990,4,1,1,0,0,15,94,71,185,Canada
maniace01,NHL,TOR,Cesare,Maniago,1960,7,4,2,1,0,18,NA,75,195,Canada
maniace01,NHL,MTL,Cesare,Maniago,1962,14,5,5,4,0,42,NA,75,195,Canada
maniace01,NHL,NYR,Cesare,Maniago,1965,28,9,14,4,2,94,NA,75,195,Canada
maniace01,NHL,NYR,Cesare,Maniago,1966,6,0,1,1,0,14,NA,75,195,Canada
maniace01,NHL,MNS,Cesare,Maniago,1967,52,21,17,9,6,133,NA,75,195,Canada
maniace01,NHL,MNS,Cesare,Maniago,1968,64,18,33,10,1,198,NA,75,195,Canada
maniace01,NHL,MNS,Cesare,Maniago,1969,50,9,24,16,2,163,NA,75,195,Canada
maniace01,NHL,MNS,Cesare,Maniago,1970,40,19,15,6,5,107,NA,75,195,Canada
maniace01,NHL,MNS,Cesare,Maniago,1971,43,20,17,4,3,112,NA,75,195,Canada
maniace01,NHL,MNS,Cesare,Maniago,1972,47,21,18,6,5,132,NA,75,195,Canada
maniace01,NHL,MNS,Cesare,Maniago,1973,40,12,18,10,1,138,NA,75,195,Canada
